InvoiceLineID,InvoiceID,StockItemID,Description,Quantity,UnitPrice,LineProfit,ExtendedPrice
8838,2724,123,Ogre battery-powered slippers (Green) M,3,32.00,72.00,110.40
8839,2725,53,IT joke mug - keyboard not found … press F1 to continue (Black),8,13.00,68.00,119.60
8840,2725,216,Void fill 100 L bag (White) 100L,30,12.50,195.00,431.25
8841,2725,4,USB food flash drive - sushi roll,1,32.00,20.00,36.80
8842,2725,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",60,18.00,660.00,1242.00
8843,2726,30,Developer joke mug - Oct 31 = Dec 25 (White),1,13.00,8.50,14.95
8844,2726,150,Pack of 12 action figures (variety),10,16.00,105.00,184.00
8845,2726,212,Large  replacement blades 18mm,100,4.30,225.00,494.50
8846,2727,202,Red and white urgent  heavy despatch tape  48mmx100m,144,4.10,295.20,678.96
8847,2727,57,IT joke mug - hardware: part of the computer that can be kicked (Black),6,13.00,51.00,89.70
8848,2727,160,20 mm Double sided bubble wrap 20m,60,33.00,1080.00,2277.00
8849,2728,16,DBA joke mug - mind if I join you? (White),10,13.00,85.00,149.50
8850,2728,69,Ride on toy sedan car (Blue) 1/12 scale,4,230.00,340.00,1058.00
8851,2729,133,Furry gorilla with big eyes slippers (Black) XL,9,32.00,211.50,331.20
8852,2729,111,Superhero action jacket (Blue) M,10,30.00,80.00,345.00
8853,2729,24,DBA joke mug - I will get you in order (White),7,13.00,59.50,104.65
8854,2729,121,Dinosaur battery-powered slippers (Green) XL,3,32.00,70.50,110.40
8855,2729,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",24,18.00,240.00,496.80
8856,2730,50,Developer joke mug - old C developers never die (White),9,13.00,76.50,134.55
8857,2730,13,USB food flash drive - shrimp cocktail,6,32.00,120.00,220.80
8858,2730,15,USB food flash drive - dessert 10 drive variety pack,6,240.00,909.00,1656.00
8859,2731,167,10 mm Anti static bubble wrap (Blue) 50m,30,99.00,1620.00,3415.50
8860,2731,122,Ogre battery-powered slippers (Green) S,6,32.00,144.00,220.80
8861,2731,131,Furry gorilla with big eyes slippers (Black) M,7,32.00,168.00,257.60
8862,2731,145,Halloween zombie mask (Light Brown) XL,24,18.00,-24.00,496.80
8863,2732,69,Ride on toy sedan car (Blue) 1/12 scale,1,230.00,85.00,264.50
8864,2732,24,DBA joke mug - I will get you in order (White),1,13.00,8.50,14.95
8865,2733,29,DBA joke mug - two types of DBAs (Black),3,13.00,25.50,44.85
8866,2733,81,"""The Gu"" red shirt XML tag t-shirt (White) L",120,18.00,1320.00,2484.00
8867,2733,125,Ogre battery-powered slippers (Green) XL,5,32.00,117.50,184.00
8868,2734,64,RC vintage American toy coupe with remote control (Red) 1/50 scale,9,30.00,135.00,310.50
8869,2734,219,Void fill 400 L bag (White) 400L,90,50.00,2160.00,5175.00
8870,2734,24,DBA joke mug - I will get you in order (White),3,13.00,25.50,44.85
8871,2735,16,DBA joke mug - mind if I join you? (White),6,13.00,51.00,89.70
8872,2735,66,RC big wheel monster truck with remote control (Black) 1/50 scale,2,45.00,59.00,103.50
8873,2735,136,Animal with big feet slippers (Brown) L,5,32.00,120.00,184.00
8874,2736,104,Alien officer hoodie (Black) 3XL,6,35.00,108.00,241.50
8875,2736,58,RC toy sedan car with remote control (Black) 1/50 scale,10,25.00,125.00,287.50
8876,2736,21,DBA joke mug - you might be a DBA if (Black),9,13.00,76.50,134.55
8877,2736,155,Large sized bubblewrap roll 50m,70,24.00,770.00,1932.00
8878,2737,178,Shipping carton (Brown) 500x310x310mm,150,2.55,217.50,439.88
8879,2737,126,Plush shark slippers (Gray) S,5,32.00,120.00,184.00
8880,2737,104,Alien officer hoodie (Black) 3XL,8,35.00,144.00,322.00
8881,2738,43,Developer joke mug - understanding recursion requires understanding recursion (Black),6,13.00,51.00,89.70
8882,2738,130,Furry gorilla with big eyes slippers (Black) S,3,32.00,72.00,110.40
8883,2738,34,Developer joke mug - fun was unexpected at this time (White),7,13.00,59.50,104.65
8884,2739,32,Developer joke mug - that's a hardware problem (White),8,13.00,68.00,119.60
8885,2739,10,USB food flash drive - chocolate bar,10,32.00,200.00,368.00
8886,2740,4,USB food flash drive - sushi roll,1,32.00,20.00,36.80
8887,2740,135,Animal with big feet slippers (Brown) M,4,32.00,96.00,147.20
8888,2740,123,Ogre battery-powered slippers (Green) M,7,32.00,168.00,257.60
8889,2740,131,Furry gorilla with big eyes slippers (Black) M,2,32.00,48.00,73.60
8890,2740,210,Packing knife with metal insert blade (Yellow) 18mm,45,2.40,54.00,124.20
8891,2741,66,RC big wheel monster truck with remote control (Black) 1/50 scale,1,45.00,29.50,51.75
8892,2741,85,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",120,18.00,1200.00,2484.00
8893,2741,59,RC toy sedan car with remote control (Red) 1/50 scale,5,25.00,62.50,143.75
8894,2742,16,DBA joke mug - mind if I join you? (White),1,13.00,8.50,14.95
8895,2742,84,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",84,18.00,840.00,1738.80
8896,2742,160,20 mm Double sided bubble wrap 20m,60,33.00,1080.00,2277.00
8897,2742,217,Void fill 200 L bag (White) 200L,70,25.00,630.00,2012.50
8898,2742,102,Alien officer hoodie (Black) XL,4,35.00,72.00,161.00
8899,2743,219,Void fill 400 L bag (White) 400L,80,50.00,1920.00,4600.00
8900,2743,120,Dinosaur battery-powered slippers (Green) L,1,32.00,24.00,36.80
8901,2743,121,Dinosaur battery-powered slippers (Green) XL,7,32.00,164.50,257.60
8902,2743,185,Shipping carton (Brown) 356x356x279mm,125,2.04,123.75,293.25
8903,2744,30,Developer joke mug - Oct 31 = Dec 25 (White),5,13.00,42.50,74.75
8904,2744,13,USB food flash drive - shrimp cocktail,3,32.00,60.00,110.40
8905,2744,19,DBA joke mug - daaaaaa-ta (Black),5,13.00,42.50,74.75
8906,2745,118,Dinosaur battery-powered slippers (Green) S,10,32.00,240.00,368.00
8907,2745,18,DBA joke mug - daaaaaa-ta (White),4,13.00,34.00,59.80
8908,2745,168,20 mm Anti static bubble wrap (Blue) 10m,60,29.00,1020.00,2001.00
8909,2745,32,Developer joke mug - that's a hardware problem (White),5,13.00,42.50,74.75
8910,2746,74,Ride on vintage American toy coupe (Black) 1/12 scale,2,285.00,260.00,655.50
8911,2746,217,Void fill 200 L bag (White) 200L,40,25.00,360.00,1150.00
8912,2747,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",60,18.00,600.00,1242.00
8913,2747,9,USB food flash drive - banana,3,32.00,60.00,110.40
8914,2748,217,Void fill 200 L bag (White) 200L,60,25.00,540.00,1725.00
8915,2748,85,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",84,18.00,840.00,1738.80
8916,2748,72,Ride on toy sedan car (Pink) 1/12 scale,6,230.00,510.00,1587.00
8917,2748,202,Red and white urgent  heavy despatch tape  48mmx100m,96,4.10,196.80,452.64
8918,2749,140,Furry animal socks (Pink) L,120,5.00,420.00,690.00
8919,2749,164,32 mm Double sided bubble wrap 50m,30,112.00,1590.00,3864.00
8920,2749,87,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",108,18.00,1080.00,2235.60
8921,2749,54,IT joke mug - that behavior is by design (White),2,13.00,17.00,29.90
8922,2749,112,Superhero action jacket (Blue) L,1,30.00,8.00,34.50
8923,2750,144,Halloween zombie mask (Light Brown) L,72,18.00,-72.00,1490.40
8924,2750,11,USB food flash drive - cookie,8,32.00,160.00,294.40
8925,2751,161,20 mm Double sided bubble wrap 50m,20,108.00,1840.00,2484.00
8926,2751,219,Void fill 400 L bag (White) 400L,80,50.00,1920.00,4600.00
8927,2751,7,USB food flash drive - pizza slice,3,32.00,60.00,110.40
8928,2751,54,IT joke mug - that behavior is by design (White),2,13.00,17.00,29.90
8929,2751,60,RC toy sedan car with remote control (Blue) 1/50 scale,8,25.00,100.00,230.00
8930,2752,183,Shipping carton (Brown) 480x270x320mm,125,2.74,192.50,393.88
8931,2752,155,Large sized bubblewrap roll 50m,80,24.00,880.00,2208.00
8932,2753,191,Black and orange fragile despatch tape 48mmx75m,72,3.70,136.80,306.36
8933,2753,57,IT joke mug - hardware: part of the computer that can be kicked (Black),6,13.00,51.00,89.70
8934,2753,155,Large sized bubblewrap roll 50m,50,24.00,550.00,1380.00
8935,2753,176,Bubblewrap dispenser (Red) 1.5m,2,240.00,260.00,552.00
8936,2754,56,IT joke mug - hardware: part of the computer that can be kicked (White),9,13.00,76.50,134.55
8937,2754,52,IT joke mug - keyboard not found … press F1 to continue (White),10,13.00,85.00,149.50
8938,2755,15,USB food flash drive - dessert 10 drive variety pack,9,240.00,1363.50,2484.00
8939,2755,71,Ride on toy sedan car (Yellow) 1/12 scale,2,230.00,170.00,529.00
8940,2755,118,Dinosaur battery-powered slippers (Green) S,1,32.00,24.00,36.80
8941,2756,170,20 mm Anti static bubble wrap (Blue) 50m,90,102.00,4230.00,10557.00
8942,2756,200,Black and yellow heavy despatch tape 48mmx100m,72,4.10,122.40,339.48
8943,2756,2,USB rocket launcher (Gray),2,25.00,31.00,57.50
8944,2757,89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",60,18.00,660.00,1242.00
8945,2757,58,RC toy sedan car with remote control (Black) 1/50 scale,7,25.00,87.50,201.25
8946,2757,194,Black and orange glass with care despatch tape  48mmx100m,72,4.10,151.20,339.48
8947,2758,110,Superhero action jacket (Blue) S,5,25.00,30.00,143.75
8948,2758,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,3,30.00,45.00,103.50
8949,2758,174,Bubblewrap dispenser (Black) 1.5m,1,240.00,130.00,276.00
8950,2759,32,Developer joke mug - that's a hardware problem (White),7,13.00,59.50,104.65
8951,2759,113,Superhero action jacket (Blue) XL,1,30.00,8.00,34.50
8952,2759,219,Void fill 400 L bag (White) 400L,30,50.00,720.00,1725.00
8953,2759,7,USB food flash drive - pizza slice,5,32.00,100.00,184.00
8954,2760,77,"""The Gu"" red shirt XML tag t-shirt (White) XXS",72,18.00,792.00,1490.40
8955,2761,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",48,18.00,480.00,993.60
8956,2762,80,"""The Gu"" red shirt XML tag t-shirt (White) M",72,18.00,792.00,1490.40
8957,2763,204,Tape dispenser (Red),90,32.00,1350.00,3312.00
8958,2764,106,Alien officer hoodie (Black) 5XL,10,35.00,180.00,402.50
8959,2764,177,Shipping carton (Brown) 413x285x187mm,25,1.05,12.50,30.19
8960,2764,192,Black and orange fragile despatch tape 48mmx100m,144,4.10,259.20,678.96
8961,2764,150,Pack of 12 action figures (variety),2,16.00,21.00,36.80
8962,2764,176,Bubblewrap dispenser (Red) 1.5m,6,240.00,780.00,1656.00
8963,2765,135,Animal with big feet slippers (Brown) M,8,32.00,192.00,294.40
8964,2765,72,Ride on toy sedan car (Pink) 1/12 scale,7,230.00,595.00,1851.50
8965,2765,25,DBA joke mug - I will get you in order (Black),1,13.00,8.50,14.95
8966,2765,10,USB food flash drive - chocolate bar,2,32.00,40.00,73.60
8967,2766,17,DBA joke mug - mind if I join you? (Black),10,13.00,85.00,149.50
8968,2766,171,32 mm Anti static bubble wrap (Blue) 10m,90,32.00,1440.00,3312.00
8969,2766,10,USB food flash drive - chocolate bar,5,32.00,100.00,184.00
8970,2767,142,Halloween zombie mask (Light Brown) S,72,18.00,-72.00,1490.40
8971,2767,22,DBA joke mug - it depends (White),10,13.00,85.00,149.50
8972,2767,45,Developer joke mug - there are 10 types of people in the world (Black),3,13.00,25.50,44.85
8973,2767,32,Developer joke mug - that's a hardware problem (White),7,13.00,59.50,104.65
8974,2768,144,Halloween zombie mask (Light Brown) L,72,18.00,-72.00,1490.40
8975,2768,160,20 mm Double sided bubble wrap 20m,10,33.00,180.00,379.50
8976,2768,42,Developer joke mug - understanding recursion requires understanding recursion (White),9,13.00,76.50,134.55
8977,2769,164,32 mm Double sided bubble wrap 50m,10,112.00,530.00,1288.00
8978,2769,40,"Developer joke mug - (hip, hip, array) (White)",3,13.00,25.50,44.85
8979,2769,198,Black and orange this way up despatch tape  48mmx100m,216,4.10,464.40,1018.44
8980,2770,189,Clear packaging tape 48mmx75m,52,2.90,62.40,173.42
8981,2770,157,10 mm Double sided bubble wrap 20m,20,30.00,320.00,690.00
8982,2771,84,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",12,18.00,120.00,248.40
8983,2771,87,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",72,18.00,720.00,1490.40
8984,2772,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",60,18.00,660.00,1242.00
8985,2772,115,Superhero action jacket (Blue) 3XL,6,34.00,60.00,234.60
8986,2773,163,32 mm Double sided bubble wrap 20m,60,37.00,1380.00,2553.00
8987,2773,108,Superhero action jacket (Blue) XXS,10,25.00,60.00,287.50
8988,2774,74,Ride on vintage American toy coupe (Black) 1/12 scale,10,285.00,1300.00,3277.50
8989,2774,44,Developer joke mug - there are 10 types of people in the world (White),8,13.00,68.00,119.60
8990,2774,215,Air cushion machine (Blue),3,1899.00,2277.00,6551.55
8991,2774,5,USB food flash drive - hamburger,3,32.00,60.00,110.40
8992,2775,154,Medium sized bubblewrap roll 20m,20,20.00,200.00,460.00
8993,2775,217,Void fill 200 L bag (White) 200L,30,25.00,270.00,862.50
8994,2775,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,3,30.00,45.00,103.50
8995,2776,215,Air cushion machine (Blue),2,1899.00,1518.00,4367.70
8996,2776,203,Tape dispenser (Black),30,32.00,450.00,1104.00
8997,2776,105,Alien officer hoodie (Black) 4XL,5,35.00,90.00,201.25
8998,2776,174,Bubblewrap dispenser (Black) 1.5m,5,240.00,650.00,1380.00
8999,2776,163,32 mm Double sided bubble wrap 20m,20,37.00,460.00,851.00
9000,2777,205,Tape dispenser (Blue),90,32.00,1350.00,3312.00
9001,2777,196,Black and orange handle with care despatch tape  48mmx100m,168,4.10,352.80,792.12
9002,2777,76,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",24,18.00,264.00,496.80
9003,2777,131,Furry gorilla with big eyes slippers (Black) M,2,32.00,48.00,73.60
9004,2778,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",108,18.00,1080.00,2235.60
9005,2778,71,Ride on toy sedan car (Yellow) 1/12 scale,5,230.00,425.00,1322.50
9006,2778,23,DBA joke mug - it depends (Black),7,13.00,59.50,104.65
9007,2779,71,Ride on toy sedan car (Yellow) 1/12 scale,3,230.00,255.00,793.50
9008,2779,61,RC toy sedan car with remote control (Green) 1/50 scale,4,25.00,50.00,115.00
9009,2779,133,Furry gorilla with big eyes slippers (Black) XL,8,32.00,188.00,294.40
9010,2779,213,Air cushion film 200mmx100mm 325m,6,87.00,312.00,600.30
9011,2780,181,Shipping carton (Brown) 356x229x229mm,150,1.14,87.00,196.65
9012,2780,2,USB rocket launcher (Gray),9,25.00,139.50,258.75
9013,2780,68,Ride on toy sedan car (Red) 1/12 scale,2,230.00,170.00,529.00
9014,2781,112,Superhero action jacket (Blue) L,3,30.00,24.00,103.50
9015,2781,135,Animal with big feet slippers (Brown) M,3,32.00,72.00,110.40
9016,2781,19,DBA joke mug - daaaaaa-ta (Black),5,13.00,42.50,74.75
9017,2782,48,Developer joke mug - this code was generated by a tool (White),10,13.00,85.00,149.50
9018,2782,5,USB food flash drive - hamburger,3,32.00,60.00,110.40
9019,2783,30,Developer joke mug - Oct 31 = Dec 25 (White),2,13.00,17.00,29.90
9020,2783,129,Plush shark slippers (Gray) XL,9,32.00,211.50,331.20
9021,2783,104,Alien officer hoodie (Black) 3XL,3,35.00,54.00,120.75
9022,2784,105,Alien officer hoodie (Black) 4XL,8,35.00,144.00,322.00
9023,2784,123,Ogre battery-powered slippers (Green) M,5,32.00,120.00,184.00
9024,2784,108,Superhero action jacket (Blue) XXS,3,25.00,18.00,86.25
9025,2784,27,DBA joke mug - SELECT caffeine FROM mug (Black),7,13.00,59.50,104.65
9026,2784,203,Tape dispenser (Black),10,32.00,150.00,368.00
9027,2785,184,Shipping carton (Brown) 305x305x305mm,225,3.50,360.00,905.63
9028,2785,38,Developer joke mug - inheritance is the OO way to become wealthy (White),8,13.00,68.00,119.60
9029,2785,79,"""The Gu"" red shirt XML tag t-shirt (White) S",120,18.00,1320.00,2484.00
9030,2786,38,Developer joke mug - inheritance is the OO way to become wealthy (White),3,13.00,25.50,44.85
9031,2786,89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",84,18.00,924.00,1738.80
9032,2787,82,"""The Gu"" red shirt XML tag t-shirt (White) XL",24,18.00,252.00,496.80
9033,2787,70,Ride on toy sedan car (Green) 1/12 scale,9,230.00,765.00,2380.50
9034,2787,31,Developer joke mug - Oct 31 = Dec 25 (Black),9,13.00,76.50,134.55
9035,2788,178,Shipping carton (Brown) 500x310x310mm,225,2.55,326.25,659.81
9036,2788,93,"""The Gu"" red shirt XML tag t-shirt (Black) M",24,18.00,264.00,496.80
9037,2788,54,IT joke mug - that behavior is by design (White),5,13.00,42.50,74.75
9038,2788,48,Developer joke mug - this code was generated by a tool (White),5,13.00,42.50,74.75
9039,2788,104,Alien officer hoodie (Black) 3XL,10,35.00,180.00,402.50
9040,2789,90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",24,18.00,264.00,496.80
9041,2789,128,Plush shark slippers (Gray) L,4,32.00,96.00,147.20
9042,2789,180,Shipping carton (Brown) 279x254x217mm,150,1.11,76.50,191.48
9043,2790,96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",48,18.00,504.00,993.60
9044,2790,172,32 mm Anti static bubble wrap (Blue) 20m,30,48.00,750.00,1656.00
9045,2790,44,Developer joke mug - there are 10 types of people in the world (White),1,13.00,8.50,14.95
9046,2790,192,Black and orange fragile despatch tape 48mmx100m,288,4.10,518.40,1357.92
9047,2791,141,Furry animal socks (Pink) XL,96,5.00,336.00,552.00
9048,2791,198,Black and orange this way up despatch tape  48mmx100m,168,4.10,361.20,792.12
9049,2791,29,DBA joke mug - two types of DBAs (Black),7,13.00,59.50,104.65
9050,2792,167,10 mm Anti static bubble wrap (Blue) 50m,50,99.00,2700.00,5692.50
9051,2792,153,Small sized bubblewrap roll 10m,60,4.50,138.00,310.50
9052,2792,131,Furry gorilla with big eyes slippers (Black) M,9,32.00,216.00,331.20
9053,2792,190,Clear packaging tape 48mmx100m,120,3.50,204.00,483.00
9054,2792,166,10 mm Anti static bubble wrap (Blue) 20m,60,42.00,1140.00,2898.00
9055,2793,16,DBA joke mug - mind if I join you? (White),3,13.00,25.50,44.85
9056,2793,84,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",108,18.00,1080.00,2235.60
9057,2794,18,DBA joke mug - daaaaaa-ta (White),9,13.00,76.50,134.55
9058,2794,5,USB food flash drive - hamburger,3,32.00,60.00,110.40
9059,2794,144,Halloween zombie mask (Light Brown) L,36,18.00,-36.00,745.20
9060,2795,93,"""The Gu"" red shirt XML tag t-shirt (Black) M",72,18.00,792.00,1490.40
9061,2795,115,Superhero action jacket (Blue) 3XL,10,34.00,100.00,391.00
9062,2795,194,Black and orange glass with care despatch tape  48mmx100m,120,4.10,252.00,565.80
9063,2795,164,32 mm Double sided bubble wrap 50m,90,112.00,4770.00,11592.00
9064,2795,124,Ogre battery-powered slippers (Green) L,7,32.00,168.00,257.60
9065,2796,30,Developer joke mug - Oct 31 = Dec 25 (White),9,13.00,76.50,134.55
9066,2796,23,DBA joke mug - it depends (Black),10,13.00,85.00,149.50
9067,2797,127,Plush shark slippers (Gray) M,10,32.00,240.00,368.00
9068,2797,59,RC toy sedan car with remote control (Red) 1/50 scale,9,25.00,112.50,258.75
9069,2797,110,Superhero action jacket (Blue) S,5,25.00,30.00,143.75
9070,2797,118,Dinosaur battery-powered slippers (Green) S,6,32.00,144.00,220.80
9071,2798,46,Developer joke mug - a foo walks into a bar (White),5,13.00,42.50,74.75
9072,2798,124,Ogre battery-powered slippers (Green) L,7,32.00,168.00,257.60
9073,2798,44,Developer joke mug - there are 10 types of people in the world (White),7,13.00,59.50,104.65
9074,2799,24,DBA joke mug - I will get you in order (White),3,13.00,25.50,44.85
9075,2799,185,Shipping carton (Brown) 356x356x279mm,175,2.04,173.25,410.55
